ID,is_outlier_0-0,is_outlier_0-5,is_outlier_1-0,is_outlier_1-5,is_outlier_2-0,is_outlier_2-5,is_outlier_3-0,is_outlier_3-5,is_outlier_4-0,is_outlier_4-5
1212,1,0,0,0,0,0,0,0,0,0
1213,1,1,1,1,0,0,0,0,0,0
1215,1,1,1,0,0,0,0,0,0,0
1216,1,1,0,0,0,0,0,0,0,0
1217,1,1,1,0,0,0,0,0,0,0
1219,1,0,0,0,0,0,0,0,0,0
1220,1,1,0,0,0,0,0,0,0,0
1221,1,1,1,0,0,0,0,0,0,0
1223,1,1,1,0,0,0,0,0,0,0
1224,1,0,0,0,0,0,0,0,0,0
1225,1,0,0,0,0,0,0,0,0,0
1227,1,0,0,0,0,0,0,0,0,0
1229,1,1,1,0,0,0,0,0,0,0
1231,1,1,0,0,0,0,0,0,0,0
1234,1,1,1,0,0,0,0,0,0,0
1235,1,1,0,0,0,0,0,0,0,0
1237,1,1,1,0,0,0,0,0,0,0
1239,1,1,0,0,0,0,0,0,0,0
1240,1,1,0,0,0,0,0,0,0,0
1242,1,1,0,0,0,0,0,0,0,0
1243,1,0,0,0,0,0,0,0,0,0
1245,1,1,0,0,0,0,0,0,0,0
1248,1,0,0,0,0,0,0,0,0,0
1249,1,1,0,0,0,0,0,0,0,0
1252,1,1,1,0,0,0,0,0,0,0
1253,1,1,1,0,0,0,0,0,0,0
1261,1,1,1,1,0,0,0,0,0,0
1262,1,0,0,0,0,0,0,0,0,0
1264,1,1,0,0,0,0,0,0,0,0
1265,1,1,0,0,0,0,0,0,0,0
1266,1,1,1,0,0,0,0,0,0,0
1269,1,1,0,0,0,0,0,0,0,0
1270,1,1,1,0,0,0,0,0,0,0
1273,1,0,0,0,0,0,0,0,0,0
1278,1,1,0,0,0,0,0,0,0,0
1280,1,1,1,0,0,0,0,0,0,0
1284,1,1,0,0,0,0,0,0,0,0
1287,1,1,1,1,0,0,0,0,0,0
1288,1,0,0,0,0,0,0,0,0,0
1290,1,1,0,0,0,0,0,0,0,0
1291,1,0,0,0,0,0,0,0,0,0
1292,1,1,0,0,0,0,0,0,0,0
1293,1,1,0,0,0,0,0,0,0,0
1294,1,1,1,0,0,0,0,0,0,0
1295,1,1,0,0,0,0,0,0,0,0
1297,1,0,0,0,0,0,0,0,0,0
1298,1,1,1,1,1,0,0,0,0,0
1300,1,1,1,1,0,0,0,0,0,0
1302,1,1,1,0,0,0,0,0,0,0
1303,1,1,0,0,0,0,0,0,0,0
1304,1,1,0,0,0,0,0,0,0,0
1305,1,1,0,0,0,0,0,0,0,0
1309,1,1,1,0,0,0,0,0,0,0
1310,1,1,0,0,0,0,0,0,0,0
1311,1,1,1,1,0,0,0,0,0,0
1312,1,1,0,0,0,0,0,0,0,0
1318,1,1,1,0,0,0,0,0,0,0
1320,1,1,1,0,0,0,0,0,0,0
1321,1,0,0,0,0,0,0,0,0,0
1322,1,1,1,1,1,1,0,0,0,0
1326,1,1,1,1,0,0,0,0,0,0
1327,1,1,1,0,0,0,0,0,0,0
1333,1,0,0,0,0,0,0,0,0,0
1334,1,0,0,0,0,0,0,0,0,0
1335,1,0,0,0,0,0,0,0,0,0
1336,1,0,0,0,0,0,0,0,0,0
1341,1,1,0,0,0,0,0,0,0,0
1342,1,1,1,1,0,0,0,0,0,0
1344,1,0,0,0,0,0,0,0,0,0
1345,1,1,1,0,0,0,0,0,0,0
1346,1,0,0,0,0,0,0,0,0,0
1350,1,1,1,0,0,0,0,0,0,0
1351,1,1,1,0,0,0,0,0,0,0
1353,1,1,0,0,0,0,0,0,0,0
1355,1,1,1,1,0,0,0,0,0,0
1356,1,1,0,0,0,0,0,0,0,0
1357,1,1,1,1,1,0,0,0,0,0
1358,1,1,0,0,0,0,0,0,0,0
1361,1,1,0,0,0,0,0,0,0,0
1362,1,1,0,0,0,0,0,0,0,0
1367,1,1,1,0,0,0,0,0,0,0
1368,1,1,0,0,0,0,0,0,0,0
1369,1,0,0,0,0,0,0,0,0,0
1370,1,0,0,0,0,0,0,0,0,0
1371,1,1,1,0,0,0,0,0,0,0
1373,1,1,1,1,0,0,0,0,0,0
1374,1,1,0,0,0,0,0,0,0,0
1377,1,1,0,0,0,0,0,0,0,0
1382,1,1,1,1,0,0,0,0,0,0
1383,1,0,0,0,0,0,0,0,0,0
1385,1,1,0,0,0,0,0,0,0,0
1386,1,1,1,0,0,0,0,0,0,0
1389,1,1,0,0,0,0,0,0,0,0
1390,1,1,1,0,0,0,0,0,0,0
1391,1,0,0,0,0,0,0,0,0,0
1393,1,1,0,0,0,0,0,0,0,0
1397,1,0,0,0,0,0,0,0,0,0
1402,1,1,1,0,0,0,0,0,0,0
1405,1,0,0,0,0,0,0,0,0,0
1409,1,0,0,0,0,0,0,0,0,0
1411,1,1,0,0,0,0,0,0,0,0
1414,1,0,0,0,0,0,0,0,0,0
1416,1,1,0,0,0,0,0,0,0,0
1417,1,1,1,0,0,0,0,0,0,0
1418,1,1,1,0,0,0,0,0,0,0
1419,1,0,0,0,0,0,0,0,0,0
1421,1,1,0,0,0,0,0,0,0,0
1428,1,1,1,0,0,0,0,0,0,0
1433,1,0,0,0,0,0,0,0,0,0
1435,1,1,0,0,0,0,0,0,0,0
1436,1,1,1,0,0,0,0,0,0,0
1439,1,1,0,0,0,0,0,0,0,0
1443,1,1,1,1,0,0,0,0,0,0
1447,1,1,1,0,0,0,0,0,0,0
1449,1,0,0,0,0,0,0,0,0,0
1450,1,1,1,0,0,0,0,0,0,0
1451,1,1,0,0,0,0,0,0,0,0
1452,1,1,1,0,0,0,0,0,0,0
1457,1,1,0,0,0,0,0,0,0,0
1460,1,1,1,1,0,0,0,0,0,0
1462,1,1,1,0,0,0,0,0,0,0
1463,1,1,1,1,0,0,0,0,0,0
1464,1,1,1,0,0,0,0,0,0,0
1467,1,1,0,0,0,0,0,0,0,0
1468,1,1,0,0,0,0,0,0,0,0
1470,1,1,1,1,0,0,0,0,0,0
1471,1,1,1,0,0,0,0,0,0,0
1473,1,1,1,0,0,0,0,0,0,0
1475,1,1,1,1,0,0,0,0,0,0
1476,1,0,0,0,0,0,0,0,0,0
1478,1,1,1,0,0,0,0,0,0,0
1480,1,0,0,0,0,0,0,0,0,0
1481,1,1,1,0,0,0,0,0,0,0
1484,1,1,1,0,0,0,0,0,0,0
1485,1,1,0,0,0,0,0,0,0,0
1486,1,0,0,0,0,0,0,0,0,0
1489,1,1,0,0,0,0,0,0,0,0
1491,1,1,0,0,0,0,0,0,0,0
1493,1,1,0,0,0,0,0,0,0,0
1495,1,0,0,0,0,0,0,0,0,0
1498,1,1,1,0,0,0,0,0,0,0
1500,1,0,0,0,0,0,0,0,0,0
1501,1,0,0,0,0,0,0,0,0,0
1503,1,1,1,0,0,0,0,0,0,0
1504,1,1,0,0,0,0,0,0,0,0
1505,1,1,0,0,0,0,0,0,0,0
1506,1,1,0,0,0,0,0,0,0,0
1510,1,1,0,0,0,0,0,0,0,0
1515,1,1,0,0,0,0,0,0,0,0
1516,1,0,0,0,0,0,0,0,0,0
1517,1,1,0,0,0,0,0,0,0,0
1520,1,1,1,1,0,0,0,0,0,0
1521,1,0,0,0,0,0,0,0,0,0
1523,1,0,0,0,0,0,0,0,0,0
1525,1,0,0,0,0,0,0,0,0,0
1526,1,1,0,0,0,0,0,0,0,0
1528,1,1,1,0,0,0,0,0,0,0
1530,1,1,1,0,0,0,0,0,0,0
1531,1,0,0,0,0,0,0,0,0,0
1533,1,0,0,0,0,0,0,0,0,0
1534,1,1,1,0,0,0,0,0,0,0
1535,1,1,0,0,0,0,0,0,0,0
1538,1,0,0,0,0,0,0,0,0,0
1540,1,0,0,0,0,0,0,0,0,0
1541,1,0,0,0,0,0,0,0,0,0
1546,1,1,0,0,0,0,0,0,0,0
1547,1,1,0,0,0,0,0,0,0,0
1548,1,1,0,0,0,0,0,0,0,0
1549,1,1,0,0,0,0,0,0,0,0
1552,1,1,0,0,0,0,0,0,0,0
1553,1,0,0,0,0,0,0,0,0,0
1555,1,0,0,0,0,0,0,0,0,0
1557,1,0,0,0,0,0,0,0,0,0
1558,1,1,1,0,0,0,0,0,0,0
1561,1,1,0,0,0,0,0,0,0,0
1563,1,1,1,0,0,0,0,0,0,0
1564,1,0,0,0,0,0,0,0,0,0
1565,1,1,1,0,0,0,0,0,0,0
1568,1,0,0,0,0,0,0,0,0,0
1572,1,0,0,0,0,0,0,0,0,0
1573,1,1,1,0,0,0,0,0,0,0
1575,1,1,1,1,0,0,0,0,0,0
1576,1,0,0,0,0,0,0,0,0,0
1577,1,1,0,0,0,0,0,0,0,0
1579,1,1,1,1,0,0,0,0,0,0
1581,1,1,1,0,0,0,0,0,0,0
1582,1,1,0,0,0,0,0,0,0,0
1589,1,1,1,0,0,0,0,0,0,0
1591,1,0,0,0,0,0,0,0,0,0
1593,1,1,0,0,0,0,0,0,0,0
1594,1,1,0,0,0,0,0,0,0,0
1595,1,0,0,0,0,0,0,0,0,0
1597,1,0,0,0,0,0,0,0,0,0
1600,1,1,1,0,0,0,0,0,0,0
1601,1,0,0,0,0,0,0,0,0,0
1602,1,0,0,0,0,0,0,0,0,0
1603,1,1,0,0,0,0,0,0,0,0
1605,1,1,0,0,0,0,0,0,0,0
1610,1,1,1,0,0,0,0,0,0,0
1612,1,0,0,0,0,0,0,0,0,0
1614,1,0,0,0,0,0,0,0,0,0
1615,1,1,1,1,0,0,0,0,0,0
1617,1,1,1,0,0,0,0,0,0,0
1618,1,0,0,0,0,0,0,0,0,0
1623,1,1,0,0,0,0,0,0,0,0
1624,1,0,0,0,0,0,0,0,0,0
1626,1,0,0,0,0,0,0,0,0,0
1628,1,1,1,0,0,0,0,0,0,0
1630,1,0,0,0,0,0,0,0,0,0
1631,1,1,0,0,0,0,0,0,0,0
1632,1,0,0,0,0,0,0,0,0,0
1633,1,1,0,0,0,0,0,0,0,0
1635,1,1,1,1,0,0,0,0,0,0
1637,1,0,0,0,0,0,0,0,0,0
1640,1,1,1,0,0,0,0,0,0,0
1642,1,0,0,0,0,0,0,0,0,0
1649,1,1,1,0,0,0,0,0,0,0
1650,1,0,0,0,0,0,0,0,0,0
1651,1,1,1,0,0,0,0,0,0,0
1654,1,0,0,0,0,0,0,0,0,0
1655,1,1,1,1,0,0,0,0,0,0
1657,1,1,0,0,0,0,0,0,0,0
1660,1,0,0,0,0,0,0,0,0,0
1662,1,0,0,0,0,0,0,0,0,0
1671,1,1,1,1,1,0,0,0,0,0
1673,1,1,0,0,0,0,0,0,0,0
1675,1,1,1,0,0,0,0,0,0,0
1676,1,1,0,0,0,0,0,0,0,0
1681,1,1,1,1,0,0,0,0,0,0
1682,1,1,0,0,0,0,0,0,0,0
1684,1,1,0,0,0,0,0,0,0,0
1685,1,1,0,0,0,0,0,0,0,0
1688,1,0,0,0,0,0,0,0,0,0
1694,1,1,0,0,0,0,0,0,0,0
1698,1,1,0,0,0,0,0,0,0,0
1699,1,0,0,0,0,0,0,0,0,0
1705,1,1,0,0,0,0,0,0,0,0
1709,1,0,0,0,0,0,0,0,0,0
1712,1,1,0,0,0,0,0,0,0,0
1714,1,0,0,0,0,0,0,0,0,0
1715,1,1,0,0,0,0,0,0,0,0
1716,1,1,0,0,0,0,0,0,0,0
1718,1,1,0,0,0,0,0,0,0,0
1721,1,1,0,0,0,0,0,0,0,0
1723,1,1,1,1,0,0,0,0,0,0
1724,1,0,0,0,0,0,0,0,0,0
1728,1,0,0,0,0,0,0,0,0,0
1732,1,1,0,0,0,0,0,0,0,0
1736,1,1,0,0,0,0,0,0,0,0
1737,1,1,1,0,0,0,0,0,0,0
1739,1,1,0,0,0,0,0,0,0,0
1740,1,1,0,0,0,0,0,0,0,0
1741,1,1,1,0,0,0,0,0,0,0
1743,1,1,0,0,0,0,0,0,0,0
1744,1,0,0,0,0,0,0,0,0,0
1746,1,1,1,0,0,0,0,0,0,0
1748,1,0,0,0,0,0,0,0,0,0
1750,1,1,1,0,0,0,0,0,0,0
1757,1,1,0,0,0,0,0,0,0,0
1765,1,1,0,0,0,0,0,0,0,0
1767,1,1,1,0,0,0,0,0,0,0
1770,1,1,1,1,1,1,1,1,1,1
1776,1,1,0,0,0,0,0,0,0,0
1778,1,1,0,0,0,0,0,0,0,0
1781,1,1,0,0,0,0,0,0,0,0
1782,1,1,1,0,0,0,0,0,0,0
1783,1,0,0,0,0,0,0,0,0,0
1784,1,1,1,1,1,1,1,0,0,0
1785,1,1,0,0,0,0,0,0,0,0
1786,1,1,1,1,0,0,0,0,0,0
1789,1,0,0,0,0,0,0,0,0,0
1791,1,1,1,1,0,0,0,0,0,0
1792,1,1,1,1,0,0,0,0,0,0
1793,1,1,1,0,0,0,0,0,0,0
1794,1,1,1,0,0,0,0,0,0,0
1795,1,1,0,0,0,0,0,0,0,0
1797,1,1,0,0,0,0,0,0,0,0
1798,1,1,1,0,0,0,0,0,0,0
1799,1,1,1,1,1,1,0,0,0,0
1800,1,0,0,0,0,0,0,0,0,0
1802,1,1,0,0,0,0,0,0,0,0
1804,1,0,0,0,0,0,0,0,0,0
1805,1,1,0,0,0,0,0,0,0,0
1806,1,1,1,0,0,0,0,0,0,0
1808,1,0,0,0,0,0,0,0,0,0
1810,1,1,0,0,0,0,0,0,0,0
1811,1,0,0,0,0,0,0,0,0,0
1817,1,1,1,0,0,0,0,0,0,0
1819,1,1,1,0,0,0,0,0,0,0
1823,1,1,0,0,0,0,0,0,0,0
1824,1,1,1,1,0,0,0,0,0,0
1827,1,0,0,0,0,0,0,0,0,0
1829,1,1,0,0,0,0,0,0,0,0
1830,1,1,0,0,0,0,0,0,0,0
1832,1,1,0,0,0,0,0,0,0,0
1833,1,1,1,0,0,0,0,0,0,0
1834,1,1,0,0,0,0,0,0,0,0
1835,1,1,0,0,0,0,0,0,0,0
1838,1,0,0,0,0,0,0,0,0,0
1839,1,0,0,0,0,0,0,0,0,0
1840,1,1,0,0,0,0,0,0,0,0
1842,1,0,0,0,0,0,0,0,0,0
1843,1,1,1,1,0,0,0,0,0,0
1845,1,1,0,0,0,0,0,0,0,0
1846,1,1,0,0,0,0,0,0,0,0
1847,1,1,0,0,0,0,0,0,0,0
1849,1,0,0,0,0,0,0,0,0,0
1850,1,1,0,0,0,0,0,0,0,0
1855,1,1,1,0,0,0,0,0,0,0
1857,1,0,0,0,0,0,0,0,0,0
1858,1,0,0,0,0,0,0,0,0,0
1862,1,1,0,0,0,0,0,0,0,0
1864,1,0,0,0,0,0,0,0,0,0
1869,1,1,1,0,0,0,0,0,0,0
1870,1,1,0,0,0,0,0,0,0,0
1871,1,1,1,1,0,0,0,0,0,0
1873,1,1,1,1,0,0,0,0,0,0
1874,1,1,0,0,0,0,0,0,0,0
1875,1,1,1,0,0,0,0,0,0,0
1876,1,0,0,0,0,0,0,0,0,0
1877,1,1,1,0,0,0,0,0,0,0
1878,1,0,0,0,0,0,0,0,0,0
1881,1,0,0,0,0,0,0,0,0,0
1883,1,0,0,0,0,0,0,0,0,0
1884,1,0,0,0,0,0,0,0,0,0
1886,1,1,0,0,0,0,0,0,0,0
1889,1,1,0,0,0,0,0,0,0,0
1891,1,1,0,0,0,0,0,0,0,0
1892,1,1,0,0,0,0,0,0,0,0
1893,1,1,0,0,0,0,0,0,0,0
1898,1,1,0,0,0,0,0,0,0,0
1899,1,1,0,0,0,0,0,0,0,0
1903,1,1,0,0,0,0,0,0,0,0
1904,1,1,0,0,0,0,0,0,0,0
1907,1,0,0,0,0,0,0,0,0,0
1908,1,1,0,0,0,0,0,0,0,0
1909,1,1,0,0,0,0,0,0,0,0
1910,1,1,1,1,0,0,0,0,0,0
1911,1,1,0,0,0,0,0,0,0,0
1913,1,0,0,0,0,0,0,0,0,0
1914,1,1,0,0,0,0,0,0,0,0
1919,1,1,0,0,0,0,0,0,0,0
1921,1,1,0,0,0,0,0,0,0,0
1922,1,1,0,0,0,0,0,0,0,0
1926,1,1,1,0,0,0,0,0,0,0
1927,1,1,0,0,0,0,0,0,0,0
1928,1,1,1,0,0,0,0,0,0,0
1929,1,1,0,0,0,0,0,0,0,0
1931,1,0,0,0,0,0,0,0,0,0
1936,1,1,1,0,0,0,0,0,0,0
1937,1,1,0,0,0,0,0,0,0,0
1938,1,1,1,0,0,0,0,0,0,0
1939,1,0,0,0,0,0,0,0,0,0
1946,1,0,0,0,0,0,0,0,0,0
1947,1,0,0,0,0,0,0,0,0,0
1950,1,1,0,0,0,0,0,0,0,0
1951,1,1,0,0,0,0,0,0,0,0
1953,1,1,1,0,0,0,0,0,0,0
1956,1,1,0,0,0,0,0,0,0,0
1957,1,1,1,1,0,0,0,0,0,0
1961,1,1,0,0,0,0,0,0,0,0
1962,1,0,0,0,0,0,0,0,0,0
1964,1,1,0,0,0,0,0,0,0,0
1966,1,1,0,0,0,0,0,0,0,0
1967,1,0,0,0,0,0,0,0,0,0
1970,1,1,0,0,0,0,0,0,0,0
1974,1,1,0,0,0,0,0,0,0,0
1976,1,1,1,0,0,0,0,0,0,0
1980,1,1,1,0,0,0,0,0,0,0
1983,1,0,0,0,0,0,0,0,0,0
1984,1,0,0,0,0,0,0,0,0,0
1985,1,1,0,0,0,0,0,0,0,0
1986,1,1,0,0,0,0,0,0,0,0
1989,1,1,1,1,1,0,0,0,0,0
1990,1,0,0,0,0,0,0,0,0,0
1991,1,1,0,0,0,0,0,0,0,0
1992,1,1,1,1,1,0,0,0,0,0
1994,1,1,0,0,0,0,0,0,0,0
1995,1,1,0,0,0,0,0,0,0,0
1996,1,1,0,0,0,0,0,0,0,0
1998,1,1,1,0,0,0,0,0,0,0
2000,1,1,0,0,0,0,0,0,0,0
2005,1,0,0,0,0,0,0,0,0,0
2008,1,0,0,0,0,0,0,0,0,0
2011,1,1,0,0,0,0,0,0,0,0
2012,1,0,0,0,0,0,0,0,0,0
2014,1,1,0,0,0,0,0,0,0,0
2015,1,0,0,0,0,0,0,0,0,0
2016,1,0,0,0,0,0,0,0,0,0
2017,1,1,1,1,0,0,0,0,0,0
2019,1,1,0,0,0,0,0,0,0,0
2020,1,1,0,0,0,0,0,0,0,0
2021,1,1,0,0,0,0,0,0,0,0
2023,1,0,0,0,0,0,0,0,0,0
2027,1,1,0,0,0,0,0,0,0,0
2028,1,1,1,0,0,0,0,0,0,0
2029,1,0,0,0,0,0,0,0,0,0
2034,1,1,0,0,0,0,0,0,0,0
2038,1,0,0,0,0,0,0,0,0,0
2039,1,1,0,0,0,0,0,0,0,0
2041,1,1,0,0,0,0,0,0,0,0
2042,1,1,0,0,0,0,0,0,0,0
2045,1,1,0,0,0,0,0,0,0,0
2047,1,1,0,0,0,0,0,0,0,0
2048,1,1,0,0,0,0,0,0,0,0
2049,1,1,0,0,0,0,0,0,0,0
2050,1,1,1,0,0,0,0,0,0,0
2051,1,1,1,0,0,0,0,0,0,0
2052,1,1,0,0,0,0,0,0,0,0
2053,1,0,0,0,0,0,0,0,0,0
2057,1,1,0,0,0,0,0,0,0,0
2058,1,1,1,1,1,1,0,0,0,0
2061,1,1,1,0,0,0,0,0,0,0
2064,1,1,0,0,0,0,0,0,0,0
2065,1,1,1,1,1,1,0,0,0,0
2068,1,1,0,0,0,0,0,0,0,0
2069,1,1,1,0,0,0,0,0,0,0
2070,1,1,0,0,0,0,0,0,0,0
2071,1,1,0,0,0,0,0,0,0,0
2077,1,1,1,0,0,0,0,0,0,0
2078,1,1,0,0,0,0,0,0,0,0
2079,1,1,1,1,0,0,0,0,0,0
2081,1,1,0,0,0,0,0,0,0,0
2083,1,1,0,0,0,0,0,0,0,0
2084,1,0,0,0,0,0,0,0,0,0
2086,1,1,0,0,0,0,0,0,0,0
2088,1,0,0,0,0,0,0,0,0,0
2089,1,1,1,1,0,0,0,0,0,0
2090,1,0,0,0,0,0,0,0,0,0
2094,1,0,0,0,0,0,0,0,0,0
2095,1,0,0,0,0,0,0,0,0,0
2096,1,0,0,0,0,0,0,0,0,0
2097,1,0,0,0,0,0,0,0,0,0
2099,1,0,0,0,0,0,0,0,0,0
2100,1,0,0,0,0,0,0,0,0,0
2104,1,1,0,0,0,0,0,0,0,0
2108,1,1,0,0,0,0,0,0,0,0
2109,1,1,1,1,0,0,0,0,0,0
2111,1,1,1,1,1,1,1,0,0,0
2112,1,1,0,0,0,0,0,0,0,0
2113,1,1,0,0,0,0,0,0,0,0
2116,1,1,0,0,0,0,0,0,0,0
2121,1,1,1,0,0,0,0,0,0,0
2124,1,1,0,0,0,0,0,0,0,0
2125,1,1,0,0,0,0,0,0,0,0
2130,1,0,0,0,0,0,0,0,0,0
2131,1,0,0,0,0,0,0,0,0,0
2133,1,1,0,0,0,0,0,0,0,0
2134,1,0,0,0,0,0,0,0,0,0
2136,1,1,0,0,0,0,0,0,0,0
2137,1,0,0,0,0,0,0,0,0,0
2140,1,0,0,0,0,0,0,0,0,0
2143,1,0,0,0,0,0,0,0,0,0
2144,1,0,0,0,0,0,0,0,0,0
2145,1,1,1,1,0,0,0,0,0,0
2147,1,1,1,1,0,0,0,0,0,0
2148,1,1,0,0,0,0,0,0,0,0
2149,1,1,1,0,0,0,0,0,0,0
2150,1,0,0,0,0,0,0,0,0,0
2152,1,1,0,0,0,0,0,0,0,0
2153,1,1,0,0,0,0,0,0,0,0
2154,1,0,0,0,0,0,0,0,0,0
2155,1,1,0,0,0,0,0,0,0,0
2156,1,1,0,0,0,0,0,0,0,0
2158,1,0,0,0,0,0,0,0,0,0
2160,1,1,0,0,0,0,0,0,0,0
2161,1,1,0,0,0,0,0,0,0,0
2163,1,1,0,0,0,0,0,0,0,0
2165,1,1,0,0,0,0,0,0,0,0
2166,1,1,0,0,0,0,0,0,0,0
2169,1,1,0,0,0,0,0,0,0,0
2170,1,1,1,0,0,0,0,0,0,0
2172,1,1,1,0,0,0,0,0,0,0
2176,1,1,0,0,0,0,0,0,0,0
2177,1,1,1,1,0,0,0,0,0,0
2179,1,1,0,0,0,0,0,0,0,0
2181,1,1,1,0,0,0,0,0,0,0
2182,1,1,0,0,0,0,0,0,0,0
2183,1,1,1,1,0,0,0,0,0,0
2184,1,0,0,0,0,0,0,0,0,0
2186,1,1,1,1,0,0,0,0,0,0
2187,1,1,1,0,0,0,0,0,0,0
2188,1,1,1,1,0,0,0,0,0,0
2191,1,0,0,0,0,0,0,0,0,0
2193,1,1,0,0,0,0,0,0,0,0
2195,1,0,0,0,0,0,0,0,0,0
2196,1,1,1,0,0,0,0,0,0,0
2197,1,1,0,0,0,0,0,0,0,0
2198,1,1,1,0,0,0,0,0,0,0
2199,1,1,0,0,0,0,0,0,0,0
2202,1,0,0,0,0,0,0,0,0,0
2206,1,0,0,0,0,0,0,0,0,0
2207,1,1,1,0,0,0,0,0,0,0
2208,1,0,0,0,0,0,0,0,0,0
2210,1,1,0,0,0,0,0,0,0,0
2211,1,0,0,0,0,0,0,0,0,0
2212,1,1,0,0,0,0,0,0,0,0
2217,1,1,1,1,0,0,0,0,0,0
2221,1,1,1,0,0,0,0,0,0,0
2224,1,1,1,0,0,0,0,0,0,0
2227,1,1,1,1,0,0,0,0,0,0
2228,1,1,0,0,0,0,0,0,0,0
2229,1,1,1,0,0,0,0,0,0,0
2231,1,1,1,0,0,0,0,0,0,0
2232,1,0,0,0,0,0,0,0,0,0
2238,1,1,0,0,0,0,0,0,0,0
2239,1,1,0,0,0,0,0,0,0,0
2242,1,1,0,0,0,0,0,0,0,0
2243,1,1,0,0,0,0,0,0,0,0
2244,1,1,1,0,0,0,0,0,0,0
2245,1,0,0,0,0,0,0,0,0,0
2246,1,1,1,0,0,0,0,0,0,0
2247,1,1,0,0,0,0,0,0,0,0
2251,1,0,0,0,0,0,0,0,0,0
2255,1,1,0,0,0,0,0,0,0,0
2257,1,1,0,0,0,0,0,0,0,0
2260,1,0,0,0,0,0,0,0,0,0
2261,1,0,0,0,0,0,0,0,0,0
2263,1,0,0,0,0,0,0,0,0,0
2264,1,1,1,1,1,1,1,0,0,0
2267,1,1,0,0,0,0,0,0,0,0
2268,1,1,0,0,0,0,0,0,0,0
2270,1,1,1,0,0,0,0,0,0,0
2272,1,1,1,0,0,0,0,0,0,0
2276,1,1,0,0,0,0,0,0,0,0
2278,1,1,1,1,0,0,0,0,0,0
2281,1,1,0,0,0,0,0,0,0,0
2284,1,1,0,0,0,0,0,0,0,0
2285,1,0,0,0,0,0,0,0,0,0
2286,1,1,0,0,0,0,0,0,0,0
2287,1,1,1,0,0,0,0,0,0,0
2290,1,1,0,0,0,0,0,0,0,0
2293,1,0,0,0,0,0,0,0,0,0
2294,1,1,0,0,0,0,0,0,0,0
2295,1,1,0,0,0,0,0,0,0,0
2296,1,0,0,0,0,0,0,0,0,0
2302,1,1,1,1,0,0,0,0,0,0
2303,1,1,0,0,0,0,0,0,0,0
2307,1,1,0,0,0,0,0,0,0,0
2310,1,1,1,0,0,0,0,0,0,0
2313,1,0,0,0,0,0,0,0,0,0
2314,1,1,1,0,0,0,0,0,0,0
2315,1,1,0,0,0,0,0,0,0,0
2317,1,0,0,0,0,0,0,0,0,0
2318,1,1,0,0,0,0,0,0,0,0
2319,1,1,1,0,0,0,0,0,0,0
2320,1,1,0,0,0,0,0,0,0,0
2323,1,1,1,0,0,0,0,0,0,0
2324,1,1,0,0,0,0,0,0,0,0
2327,1,1,1,0,0,0,0,0,0,0
2328,1,0,0,0,0,0,0,0,0,0
2336,1,0,0,0,0,0,0,0,0,0
2339,1,0,0,0,0,0,0,0,0,0
2341,1,1,0,0,0,0,0,0,0,0
2343,1,1,1,0,0,0,0,0,0,0
2344,1,0,0,0,0,0,0,0,0,0
2346,1,1,0,0,0,0,0,0,0,0
2347,1,1,0,0,0,0,0,0,0,0
2348,1,1,0,0,0,0,0,0,0,0
2350,1,1,0,0,0,0,0,0,0,0
2353,1,1,0,0,0,0,0,0,0,0
2356,1,0,0,0,0,0,0,0,0,0
2359,1,1,1,0,0,0,0,0,0,0
2362,1,1,0,0,0,0,0,0,0,0
2363,1,1,1,0,0,0,0,0,0,0
2365,1,1,1,1,0,0,0,0,0,0
2367,1,1,1,0,0,0,0,0,0,0
2368,1,1,0,0,0,0,0,0,0,0
2372,1,0,0,0,0,0,0,0,0,0
2375,1,1,1,1,0,0,0,0,0,0
2377,1,0,0,0,0,0,0,0,0,0
2379,1,1,0,0,0,0,0,0,0,0
2380,1,0,0,0,0,0,0,0,0,0
2381,1,1,0,0,0,0,0,0,0,0
2384,1,1,1,0,0,0,0,0,0,0
2385,1,0,0,0,0,0,0,0,0,0
2388,1,1,1,1,0,0,0,0,0,0
2391,1,1,1,1,0,0,0,0,0,0
2393,1,1,0,0,0,0,0,0,0,0
2394,1,0,0,0,0,0,0,0,0,0
2395,1,1,0,0,0,0,0,0,0,0
2396,1,1,1,1,1,1,1,1,0,0
2397,1,0,0,0,0,0,0,0,0,0
2403,1,1,1,1,1,1,1,0,0,0
2405,1,1,1,0,0,0,0,0,0,0
2406,1,0,0,0,0,0,0,0,0,0
2410,1,0,0,0,0,0,0,0,0,0
2411,1,1,1,0,0,0,0,0,0,0
2414,1,1,0,0,0,0,0,0,0,0
2416,1,1,0,0,0,0,0,0,0,0
2417,1,0,0,0,0,0,0,0,0,0
2418,1,1,0,0,0,0,0,0,0,0
2419,1,1,0,0,0,0,0,0,0,0
2421,1,1,0,0,0,0,0,0,0,0
2424,1,0,0,0,0,0,0,0,0,0
2425,1,0,0,0,0,0,0,0,0,0
2427,1,1,0,0,0,0,0,0,0,0
2428,1,0,0,0,0,0,0,0,0,0
2429,1,1,0,0,0,0,0,0,0,0
2430,1,1,0,0,0,0,0,0,0,0
2431,1,1,1,1,0,0,0,0,0,0
2433,1,1,0,0,0,0,0,0,0,0
2437,1,1,0,0,0,0,0,0,0,0
2439,1,1,0,0,0,0,0,0,0,0
